code;pairCode;name;xmlFeedName;
"AMDGAMERPRODDR53070TI/COR3500X-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/COR3500X-W";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DF2100-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DK431-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DRX70-W";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DS900AIR-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DS900AIR-W";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DY451P-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/DY451P-W";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/END300-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/FRCNORTH-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/FRCPOP-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/FRCPOPXLS-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/JD41S-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/MSI100P";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/NZXTH5-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/NZXTH6F-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/NZXTH7F-W";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/TH285-B";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"AMDGAMERPRODDR53070TI/TH285-W";"153";"HelloComp AMD GAMER Pro DDR5 3070 Ti";"HelloComp AMD GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/BITNOVA";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/BQPB500FX-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/BQPB501DX-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/CMMBTD500-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/COR300D-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/COR3500X-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/COR3500X-W";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DF2100-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DK431-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DRX70-W";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DS900AIR-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DS900AIR-W";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DY451P-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/DY451P-W";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/END300-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/FRCNORTH-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/FRCPOP-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/FRCPOPXLS-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/JD41S-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/MSI100P";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/NZXTH5-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/NZXTH6F-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/NZXTH7F-W";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/TH285-B";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070TI/TH285-W";"154";"HelloComp Intel GAMER Pro DDR5 3070 Ti";"HelloComp Intel GAMER Pro DDR5 3070 Ti/DK431-B";
"INTELGAMERPRODDR53070/A290-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/A290-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/BITNOVA";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/BQPB500FX-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/BQPB501DX-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/CMMBTD500-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/COR300D-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/COR3500X-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/COR3500X-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DF2100-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DK431-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DRX70-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DS900AIR-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DS900AIR-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DY451P-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/DY451P-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/END300-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/FRCNORTH-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/FRCPOP-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/FRCPOPXLS-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/JD41S-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/MSI100P";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/NZXTH5-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/NZXTH6F-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/NZXTH7F-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/TH285-B";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR53070/TH285-W";"155";"HelloComp Intel GAMER Pro DDR5 3070";"HelloComp Intel GAMER Pro DDR5 3070/DRX70-W";
"INTELGAMERPRODDR54070TI/BITNOVA";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/BQPB500FX-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/BQPB501DX-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/CMMBTD500-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/COR300D-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/COR3500X-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/COR3500X-W";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DF2100-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DK431-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DRX70-W";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DS900AIR-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DS900AIR-W";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DY451P-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/DY451P-W";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/END300-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/FRCNORTH-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/FRCPOP-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/FRCPOPXLS-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/JD41S-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/MSI100P";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/NZXTH5-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/NZXTH6F-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/NZXTH7F-W";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/TH285-B";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR54070TI/TH285-W";"156";"HelloComp Intel GAMER Pro DDR5 4070 Ti";"HelloComp Intel GAMER Pro DDR5 4070 Ti/DK431-B";
"INTELGAMERPRODDR53090/BITNOVA";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/BQPB500FX-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/BQPB501DX-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/CMMBTD500-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/COR300D-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/COR3500X-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/COR3500X-W";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DF2100-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DK431-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DRX70-W";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DS900AIR-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DS900AIR-W";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DY451P-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/DY451P-W";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/FRCNORTH-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/FRCPOP-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/FRCPOPXLS-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/JD41S-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/MSI100P";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/NZXTH5-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/NZXTH6F-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/NZXTH7F-W";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/TH285-B";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"INTELGAMERPRODDR53090/TH285-W";"157";"HelloComp Intel GAMER Pro DDR5 3090";"HelloComp Intel GAMER Pro DDR5 3090/DK431-B";
"ZOTACG3070AMPH";;"Zotac Gaming GeForce RTX 3070 AMP Holo 8GB";"";
"ASUSDUAL3070V2/B";"158";"ASUS DUAL GeForce RTX 3070 V2 8GB";"";
"ASUSDUAL3070V2/C";"158";"ASUS DUAL GeForce RTX 3070 V2 8GB";"";
"GAINWARD1050TISS";;"Gainward GeForce GTX 1050 Ti Single Slot 4GB";"";
"GAINWARD3060PEGA";;"Gainward GeForce RTX 3060 Pegasus 12GB";"";
"SAPPHIRE5700XT";;"Sapphire Radeon RX 5700 XT 8GB";"";
"POWERCOLOR5700XTREDDEVIL";;"PowerColor Red Devil Radeon RX 5700 XT 8GB";"";
"82RB005QCK";;"Lenovo Legion 5 (82RB005QCK) 15.6""";"";
"15S-EQ1811NC";;"HP 15S-EQ1811NC 15.6""";"";
"INTELGAMERPRODDR56800/BITNOVA";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/BQPB500FX-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/BQPB501DX-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/CMMBTD500-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/COR300D-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/COR3500X-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/COR3500X-W";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DF2100-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DK431-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DRX70-W";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DS900AIR-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DS900AIR-W";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DY451P-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/DY451P-W";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/END300-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/FRCNORTH-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/FRCPOP-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/FRCPOPXLS-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/JD41S-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/MSI100P";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/NZXTH5-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/NZXTH6F-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/NZXTH7F-W";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/TH285-B";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"INTELGAMERPRODDR56800/TH285-W";"159";"HelloComp Intel GAMER Pro DDR5 6800";"HelloComp Intel GAMER Pro DDR5 6800/DK431-B";
"AMD7-5800X3D";;"AMD Ryzen 7 5800X3D - TRAY";"";
"GIGABYTEAO4060ELITE";;"Gigabyte AORUS GeForce RTX 4060 ELITE 8GB";"";
"ASUSB550-F";;"ASUS ROG STRIX B550-F GAMING";"";
"GSTZRGB16DDR4-3200CL16";;"G.SKILL Trident Z RGB 16GB (2x8GB) DDR4 3200MHz CL16";"";
"POWERCOLOR5600XTREDDEVIL";;"PowerColor Red Devil Radeon RX 5600 XT 6GB";"";
"MSIX470GPROM";;"MSI X470 GAMING PRO MAX";"";
"GIGABYTE1060G1G";;"Gigabyte GeForce GTX 1060 G1 Gaming 3GB";"";
"BEQUIET-SP9CM500W";;"Be quiet! System Power 9 CM 500W 80 PLUS Bronze";"";
"MSIZ370-A PRO";;"MSI Z370-A PRO";"";
"GIGABYGA-H110M-S2PV";;"Gigabyte GA-H110M-S2PV";"";
"MSIZ77A-GD55";;"MSI Z77A-GD55";"";
"MSIB450TM";;"MSI B450 TOMAHAWK MAX";"";
"EVGA-SN750G2";;"EVGA SuperNOVA 750 G2 750W 80 PLUS Gold";"";
"GIGABYTEH110-D3A";;"Gigabyte GA-H110-D3A";"";
"MSI3070TIGXTRIO";;"MSI GeForce RTX 3070 Ti GAMING X TRIO 8GB";"";
"13-AC004NC";;"HP Spectre x360 13-ac004nc 13.3""";"";
"X541UV-DM816T";;"ASUS VivoBook Max (X541UV-DM816T) 15.6""";"";
"INTELGAMERPRODDR56800XT/BITNOVA";"160";"HelloComp Intel GAMER Pro DDR5 6800 XT";"HelloComp Intel GAMER Pro DDR5 6800 XT/DK431-B";
